Index,O3,NO,NO2,PM25,M_DIR,M_SPED,M_T,Datetime
2017-02-09 06:00:00,23.54926,4.14914,30.81898,7.3,65.0,1.7,-4.2,09/02/2017 06:00:00
2017-02-09 07:00:00,12.92216,19.70796,47.31716,6.8,58.1,1.7,-4.4,09/02/2017 07:00:00
2017-02-09 08:00:00,8.03269,26.56001,53.40561,13.0,58.4,1.6,-4.5,09/02/2017 08:00:00
2017-02-09 09:00:00,6.43613,34.51248,59.34535,14.0,65.1,1.4,-3.1,09/02/2017 09:00:00
2017-02-09 10:00:00,7.78323,40.76707,62.64585,12.7,117.8,2.6,0.8,09/02/2017 10:00:00
2017-02-09 11:00:00,10.52732,31.43196,58.72953,10.5,116.5,4.0,2.4,09/02/2017 11:00:00
2017-02-09 12:00:00,7.63355,45.92247,65.22677,12.7,117.2,4.3,3.2,09/02/2017 12:00:00
2017-02-09 13:00:00,10.12818,34.51248,61.65422,14.8,113.1,4.4,3.5,09/02/2017 13:00:00
2017-02-09 14:00:00,15.317,27.31431,54.5096,16.2,110.2,4.4,3.4,09/02/2017 14:00:00
2017-02-09 15:00:00,15.51657,28.72875,54.60188,10.6,106.5,4.3,3.0,09/02/2017 15:00:00
2017-02-09 16:00:00,9.72904,36.71272,66.26526,11.6,105.2,3.6,2.1,09/02/2017 16:00:00
2017-02-09 17:00:00,12.07399,31.11764,61.76132,13.6,98.5,2.5,0.5,09/02/2017 17:00:00
2017-02-09 18:00:00,8.58151,35.76945,64.8261,14.1,94.4,2.4,-0.3,09/02/2017 18:00:00
2017-02-09 19:00:00,11.57506,27.44029,60.61764,16.8,92.6,2.3,-0.9,09/02/2017 19:00:00
2017-02-09 20:00:00,14.71829,20.46196,50.87537,14.6,87.3,1.9,-1.8,09/02/2017 20:00:00
2017-02-09 21:00:00,22.20216,8.39246,40.28155,12.9,73.3,1.7,-2.4,09/02/2017 21:00:00
2017-02-09 22:00:00,24.84647,6.97771,36.63059,12.9,65.2,1.8,-2.9,09/02/2017 22:00:00
2017-02-09 23:00:00,22.10238,8.32947,38.79124,11.3,60.3,1.8,-3.2,09/02/2017 23:00:00
2017-02-09 00:00:00,21.80302,8.86363,37.68342,12.4,50.2,1.8,-3.5,09/02/2017 00:00:00
2017-02-10 01:00:00,28.07285,2.68211,24.36206,11.8,41.8,2.2,-2.0,10/02/2017 01:00:00
2017-02-10 02:00:00,36.65436,0.79619,19.36534,10.7,45.0,1.1,-2.8,10/02/2017 02:00:00
2017-02-10 03:00:00,31.83142,1.13161,21.78577,11.5,20.9,1.3,-3.4,10/02/2017 03:00:00
2017-02-10 04:00:00,31.98109,1.25728,19.18811,10.9,36.4,1.7,-3.8,10/02/2017 04:00:00
2017-02-10 05:00:00,35.9226,0.59715,14.0913,10.2,43.5,1.9,-4.0,10/02/2017 05:00:00
2017-02-10 06:00:00,29.53636,3.39484,26.05877,10.3,39.0,2.0,-4.2,10/02/2017 06:00:00
2017-02-10 07:00:00,18.21076,10.87552,43.15987,12.2,38.5,2.1,-4.3,10/02/2017 07:00:00
2017-02-10 08:00:00,10.92646,24.48543,58.51055,11.7,43.0,2.0,-4.4,10/02/2017 08:00:00
2017-02-10 09:00:00,5.53807,47.87075,72.24421,13.4,52.1,1.7,-2.8,10/02/2017 09:00:00
2017-02-10 10:00:00,10.77678,33.85203,62.3781,14.7,78.3,2.9,1.2,10/02/2017 10:00:00
2017-02-10 11:00:00,13.67055,26.90582,57.4931,10.5,78.3,4.3,2.6,10/02/2017 11:00:00
2017-02-10 12:00:00,19.20861,20.39897,49.33676,12.6,76.3,4.6,3.2,10/02/2017 12:00:00
2017-02-10 13:00:00,17.3127,20.05378,50.68316,14.7,73.9,4.6,3.6,10/02/2017 13:00:00
2017-02-10 14:00:00,18.11098,16.25045,48.43454,19.0,72.2,4.4,3.6,10/02/2017 14:00:00
2017-02-10 15:00:00,14.21936,25.08289,54.75679,15.7,70.8,4.2,3.2,10/02/2017 15:00:00
2017-02-10 16:00:00,17.46238,13.42126,50.6081,12.9,63.2,3.4,2.3,10/02/2017 16:00:00
2017-02-10 17:00:00,11.02624,19.80214,63.14214,15.3,53.1,1.9,0.5,10/02/2017 17:00:00
2017-02-10 18:00:00,13.77033,15.93613,57.33388,10.2,26.5,1.6,-1.0,10/02/2017 18:00:00
2017-02-10 19:00:00,14.21936,8.70678,51.96884,11.4,4.0,1.5,-1.8,10/02/2017 19:00:00
2017-02-10 20:00:00,16.91356,7.51218,45.09484,11.3,0.6,1.5,-2.4,10/02/2017 20:00:00
2017-02-10 21:00:00,19.55786,6.41206,38.84527,9.4,359.6,1.6,-2.8,10/02/2017 21:00:00
2017-02-10 22:00:00,18.90926,6.56953,38.55504,7.1,358.6,1.7,-3.2,10/02/2017 22:00:00
2017-02-10 23:00:00,17.66195,6.19191,41.20194,8.1,358.5,1.9,-3.4,10/02/2017 23:00:00
2017-02-10 00:00:00,21.40388,6.03506,36.10418,9.3,353.1,1.9,-3.6,10/02/2017 00:00:00
2017-02-11 01:00:00,21.48704,5.19667,34.91524,6.7,1.3,1.8,-2.2,11/02/2017 01:00:00
2017-02-11 02:00:00,25.14582,4.56803,32.21989,4.0,354.7,1.8,-2.9,11/02/2017 02:00:00
2017-02-11 03:00:00,33.02884,2.70321,19.44726,4.8,7.2,2.0,-2.9,11/02/2017 03:00:00
2017-02-11 04:00:00,29.88561,3.4887,20.02435,3.4,23.4,2.3,-2.8,11/02/2017 04:00:00
2017-02-11 05:00:00,24.84647,3.42602,24.54981,3.7,22.3,2.5,-2.6,11/02/2017 05:00:00
2017-02-11 06:00:00,28.03959,1.85474,16.46328,0.7,25.3,2.5,-2.3,11/02/2017 06:00:00
2017-02-11 07:00:00,28.43873,1.72876,15.50081,1.1,25.0,2.5,-2.2,11/02/2017 07:00:00
2017-02-11 08:00:00,23.24991,2.3259,20.69947,0.2,30.5,2.6,-2.1,11/02/2017 08:00:00
2017-02-11 09:00:00,17.71184,6.56922,31.62319,6.4,41.0,2.7,0.1,11/02/2017 09:00:00
2017-02-11 10:00:00,15.01764,8.9896,35.71163,5.6,43.2,2.8,2.3,11/02/2017 10:00:00
2017-02-11 11:00:00,14.16947,10.90702,36.91221,9.9,53.1,4.0,3.6,11/02/2017 11:00:00
2017-02-11 12:00:00,15.51657,10.65537,38.3571,18.1,55.7,4.2,4.3,11/02/2017 12:00:00
2017-02-11 13:00:00,13.87012,11.15835,40.5713,13.6,58.8,4.3,4.5,11/02/2017 13:00:00
2017-02-11 14:00:00,14.36904,17.85354,48.02335,16.2,62.7,4.5,4.5,11/02/2017 14:00:00
2017-02-11 15:00:00,13.77033,24.01396,49.69966,13.5,63.9,4.3,4.2,11/02/2017 15:00:00
2017-02-11 16:00:00,12.27356,22.06536,52.35038,17.1,63.8,4.0,3.7,11/02/2017 16:00:00
2017-02-11 17:00:00,13.87012,17.13042,50.33604,16.1,61.5,2.7,2.7,11/02/2017 17:00:00
2017-02-11 18:00:00,14.21936,17.41293,48.07356,20.1,51.7,2.0,1.6,11/02/2017 18:00:00
2017-02-11 19:00:00,14.96775,17.82173,47.35015,15.4,43.8,1.9,0.5,11/02/2017 19:00:00
2017-02-11 20:00:00,14.56861,18.29353,47.97458,22.9,45.1,2.3,0.0,11/02/2017 20:00:00
2017-02-11 21:00:00,16.06539,14.0499,45.47829,15.9,53.9,2.6,0.0,11/02/2017 21:00:00
2017-02-11 22:00:00,23.24991,4.55795,32.39584,12.3,65.4,3.4,1.1,11/02/2017 22:00:00
2017-02-11 23:00:00,26.24346,7.16636,32.1037,10.9,66.1,4.1,1.7,11/02/2017 23:00:00
2017-02-11 00:00:00,23.99829,9.90107,38.88782,5.5,67.1,4.3,1.9,11/02/2017 00:00:00
2017-02-12 01:00:00,30.26812,3.18519,27.47179,2.4,65.6,4.9,2.5,12/02/2017 01:00:00
2017-02-12 02:00:00,36.7874,2.76568,25.73906,4.8,63.9,4.8,2.4,12/02/2017 02:00:00
2017-02-12 03:00:00,36.77077,3.552,24.7903,1.1,65.1,4.8,2.3,12/02/2017 03:00:00
2017-02-12 04:00:00,43.40648,2.42039,17.23258,4.4,64.4,4.6,2.1,12/02/2017 04:00:00
2017-02-12 05:00:00,45.00304,2.07457,15.35594,3.0,64.5,4.3,1.7,12/02/2017 05:00:00
2017-02-12 06:00:00,47.8968,1.1946,8.71239,3.0,63.9,3.5,1.3,12/02/2017 06:00:00
2017-02-12 07:00:00,49.59315,1.82293,8.32655,3.0,52.5,1.8,0.3,12/02/2017 07:00:00
2017-02-12 08:00:00,48.39573,2.20024,10.25196,4.1,9.3,1.5,-0.6,12/02/2017 08:00:00
2017-02-12 09:00:00,47.29809,2.13725,12.17832,2.2,35.4,1.6,0.7,12/02/2017 09:00:00
2017-02-12 10:00:00,44.45422,4.18033,15.40088,1.4,76.6,5.4,3.3,12/02/2017 10:00:00
2017-02-12 11:00:00,35.32389,8.89512,26.32317,2.4,78.2,7.2,4.0,12/02/2017 11:00:00
2017-02-12 12:00:00,38.06798,8.17262,19.43817,3.8,78.2,7.6,4.4,12/02/2017 12:00:00
2017-02-12 13:00:00,36.82067,8.04633,19.68058,6.0,79.5,7.3,4.6,12/02/2017 13:00:00
2017-02-12 14:00:00,32.72948,9.14676,23.96315,5.4,81.4,6.7,4.3,12/02/2017 14:00:00
2017-02-12 15:00:00,29.03744,7.98397,29.11638,8.2,86.3,5.8,4.3,12/02/2017 15:00:00
2017-02-12 16:00:00,21.70324,12.54129,37.72884,9.9,95.2,4.7,3.6,12/02/2017 16:00:00
2017-02-12 17:00:00,20.05679,13.29559,35.17566,23.6,92.3,4.2,2.2,12/02/2017 17:00:00
2017-02-12 18:00:00,23.84862,10.02673,26.46565,33.3,93.5,4.1,1.7,12/02/2017 18:00:00
2017-02-12 19:00:00,20.90496,10.34105,26.1281,39.2,97.4,4.0,1.5,12/02/2017 19:00:00
2017-02-12 20:00:00,23.64905,6.56922,21.41522,43.6,96.8,4.1,1.6,12/02/2017 20:00:00
2017-02-12 21:00:00,23.44948,6.75787,21.80011,47.0,94.8,4.2,1.8,12/02/2017 21:00:00
2017-02-12 22:00:00,26.19356,6.19191,20.35713,40.9,93.1,4.3,2.1,12/02/2017 22:00:00
2017-02-12 23:00:00,25.34539,4.40016,21.13026,44.3,93.4,4.2,2.2,12/02/2017 23:00:00
2017-02-12 00:00:00,23.69894,4.71479,21.22588,43.7,98.8,4.5,2.7,12/02/2017 00:00:00
2017-02-13 01:00:00,29.00417,2.05347,14.56943,41.1,94.0,5.8,3.2,13/02/2017 01:00:00
2017-02-13 02:00:00,28.33894,1.08973,17.9724,44.3,93.3,6.0,3.3,13/02/2017 02:00:00
2017-02-13 03:00:00,27.39098,1.10012,13.57588,44.1,92.6,6.4,3.4,13/02/2017 03:00:00
2017-02-13 04:00:00,27.98969,0.62864,11.50656,45.4,90.3,6.5,3.4,13/02/2017 04:00:00
2017-02-13 05:00:00,27.88991,0.72312,9.7724,43.8,88.3,6.8,3.6,13/02/2017 05:00:00
2017-02-13 06:00:00,26.69249,2.57754,11.98468,41.5,87.5,6.5,3.7,13/02/2017 06:00:00
2017-02-13 07:00:00,20.55571,12.5098,25.01789,38.3,90.3,6.8,3.8,13/02/2017 07:00:00
2017-02-13 08:00:00,13.47098,21.9082,40.60285,37.4,98.3,7.1,4.0,13/02/2017 08:00:00
2017-02-13 09:00:00,14.56861,25.24005,42.52348,35.8,102.8,7.5,5.3,13/02/2017 09:00:00
2017-02-13 10:00:00,18.90926,21.46822,35.88519,33.1,97.1,7.3,5.7,13/02/2017 10:00:00
2017-02-13 11:00:00,18.95915,20.55675,35.1637,33.7,95.7,7.1,5.8,13/02/2017 11:00:00
2017-02-13 12:00:00,19.10883,20.46227,36.12713,38.0,96.2,7.4,6.3,13/02/2017 12:00:00
2017-02-13 13:00:00,18.70969,26.02554,37.32292,42.2,93.9,7.3,6.4,13/02/2017 13:00:00
2017-02-13 14:00:00,23.00044,18.89036,35.69681,36.3,91.6,7.3,6.2,13/02/2017 14:00:00
2017-02-13 15:00:00,20.55571,23.29115,40.64875,37.3,91.3,7.2,5.6,13/02/2017 15:00:00
2017-02-13 16:00:00,23.10023,15.33867,39.02408,39.0,93.9,7.2,5.6,13/02/2017 16:00:00
2017-02-13 17:00:00,19.957,18.48187,46.24138,43.0,93.4,6.8,4.8,13/02/2017 17:00:00
2017-02-13 18:00:00,19.60775,15.21301,41.57584,40.8,96.2,7.0,4.2,13/02/2017 18:00:00
2017-02-13 19:00:00,22.10238,13.64172,38.15916,40.8,100.2,7.3,4.0,13/02/2017 19:00:00
2017-02-13 20:00:00,23.05034,10.27838,35.99851,41.4,103.5,7.1,3.8,13/02/2017 20:00:00
2017-02-13 21:00:00,22.45163,12.00713,37.87372,41.3,104.4,6.9,3.7,13/02/2017 21:00:00
2017-02-13 22:00:00,25.74453,9.30361,30.0296,45.8,106.4,6.1,3.5,13/02/2017 22:00:00
2017-02-13 23:00:00,26.29335,6.72638,27.38557,47.1,107.2,4.7,3.2,13/02/2017 23:00:00
2017-02-13 00:00:00,26.34324,3.64617,25.0308,47.8,107.2,3.2,2.6,13/02/2017 00:00:00
2017-02-14 01:00:00,23.48274,1.59239,25.54845,47.4,100.3,5.3,3.3,14/02/2017 01:00:00
2017-02-14 02:00:00,29.0707,0.71221,21.37665,50.3,106.5,5.1,3.3,14/02/2017 02:00:00
2017-02-14 03:00:00,28.43873,1.69726,19.1599,48.3,69.7,1.5,1.7,14/02/2017 03:00:00
2017-02-14 04:00:00,28.6383,0.81729,16.22422,43.6,41.0,1.9,0.7,14/02/2017 04:00:00
2017-02-14 05:00:00,26.54281,1.1313,18.4867,42.3,58.8,3.1,0.2,14/02/2017 05:00:00
2017-02-14 06:00:00,22.35184,3.39484,25.1269,41.4,93.6,3.4,1.3,14/02/2017 06:00:00
2017-02-14 07:00:00,15.26711,15.90463,39.69681,39.7,32.5,1.7,0.1,14/02/2017 07:00:00
2017-02-14 08:00:00,5.68775,45.73319,58.42927,41.8,24.5,2.5,-0.4,14/02/2017 08:00:00
2017-02-14 09:00:00,4.44043,51.39126,60.39436,45.8,38.8,2.0,1.7,14/02/2017 09:00:00
2017-02-14 10:00:00,6.38624,45.04219,55.92628,42.1,120.4,3.7,4.7,14/02/2017 10:00:00
2017-02-14 11:00:00,10.07828,38.53565,48.71424,41.9,129.5,3.8,6.0,14/02/2017 11:00:00
2017-02-14 12:00:00,12.22366,32.4694,46.07499,42.7,125.8,4.1,6.8,14/02/2017 12:00:00
2017-02-14 13:00:00,12.02409,34.29264,46.60237,40.7,115.7,3.8,6.6,14/02/2017 13:00:00
2017-02-14 14:00:00,9.28,46.64497,49.90573,38.4,110.8,4.1,6.0,14/02/2017 14:00:00
2017-02-14 15:00:00,5.9871,51.13992,61.06899,42.9,122.5,3.4,5.5,14/02/2017 15:00:00
2017-02-14 16:00:00,5.58796,45.82767,64.25522,40.4,128.7,3.4,5.2,14/02/2017 16:00:00
2017-02-14 17:00:00,13.724002838134766,20.548580169677734,50.75421905517578,35.0,127.7,3.1,5.7,14/02/2017 17:00:00
2017-02-14 18:00:00,2.74409,52.01958,64.63102,38.7,137.0,3.8,6.3,14/02/2017 18:00:00
2017-02-14 19:00:00,2.89377,46.04782,59.681,43.7,141.5,3.5,6.7,14/02/2017 19:00:00
2017-02-14 20:00:00,2.44473,51.26559,58.70993,45.2,145.2,3.0,7.0,14/02/2017 20:00:00
2017-02-14 21:00:00,2.19527,46.86512,56.59805,39.7,150.3,3.1,7.1,14/02/2017 21:00:00
2017-02-14 22:00:00,2.04559,36.83807,53.8211,37.5,157.6,3.3,7.3,14/02/2017 22:00:00
2017-02-14 23:00:00,1.69635,47.52494,53.46728,37.6,162.3,3.2,7.4,14/02/2017 23:00:00
2017-02-14 00:00:00,1.79613,44.00474,54.3872,36.4,165.4,3.1,7.5,14/02/2017 00:00:00
2017-02-15 01:00:00,3.25964,9.51316,44.34577,33.1,139.6,2.3,6.6,15/02/2017 01:00:00
2017-02-15 02:00:00,2.52789,10.35176,49.09451,31.4,148.8,2.0,6.6,15/02/2017 02:00:00
2017-02-15 03:00:00,3.04344,7.60666,43.12783,31.1,152.3,2.1,6.8,15/02/2017 03:00:00
2017-02-15 04:00:00,3.94151,6.06624,38.31646,33.0,144.8,1.9,4.5,15/02/2017 04:00:00
2017-02-15 05:00:00,7.48388,2.82888,31.05039,28.8,162.7,1.9,5.4,15/02/2017 05:00:00
2017-02-15 06:00:00,5.53807,11.37849,40.71521,22.4,166.6,2.1,5.9,15/02/2017 06:00:00
2017-02-15 07:00:00,3.09334,27.78579,49.21245,21.6,164.2,2.2,6.2,15/02/2017 07:00:00
2017-02-15 08:00:00,1.04774,90.86986,69.14596,19.5,163.3,2.5,6.4,15/02/2017 08:00:00
2017-02-15 09:00:00,1.74624,99.41917,73.51459,19.2,169.6,2.6,6.5,15/02/2017 09:00:00
2017-02-15 10:00:00,4.78968,48.4679,64.2031,16.0,167.3,2.9,6.9,15/02/2017 10:00:00
2017-02-15 11:00:00,8.6314,32.94088,53.1522,13.7,170.5,3.8,7.0,15/02/2017 11:00:00
2017-02-15 12:00:00,10.17807,23.13399,47.05228,14.0,162.0,3.8,7.2,15/02/2017 12:00:00
2017-02-15 13:00:00,8.53162,26.37166,46.08456,16.3,172.7,3.7,7.5,15/02/2017 13:00:00
2017-02-15 14:00:00,10.87657,25.42871,44.40108,14.9,177.8,3.6,7.2,15/02/2017 14:00:00
2017-02-15 15:00:00,7.18452,33.53803,53.10295,15.7,187.8,3.8,7.5,15/02/2017 15:00:00
2017-02-15 16:00:00,4.59011,39.28995,58.10223,17.3,196.8,2.9,6.8,15/02/2017 16:00:00
2017-02-15 17:00:00,2.6942,51.92541,61.16462,18.5,193.7,3.8,6.7,15/02/2017 17:00:00
2017-02-15 18:00:00,1.19742,77.73142,67.86506,19.7,178.7,2.7,6.8,15/02/2017 18:00:00
2017-02-15 19:00:00,1.29721,69.24448,70.238,17.6,185.4,3.6,5.8,15/02/2017 19:00:00
2017-02-15 20:00:00,1.64645,56.3262,68.76489,18.8,201.0,4.7,6.7,15/02/2017 20:00:00
2017-02-15 21:00:00,4.6899,21.97088,57.26168,15.6,206.7,4.4,7.2,15/02/2017 21:00:00
2017-02-15 22:00:00,5.63785,17.82205,52.50099,11.1,213.4,4.0,7.3,15/02/2017 22:00:00
2017-02-15 23:00:00,6.88517,14.42721,48.17301,9.7,204.9,3.3,6.2,15/02/2017 23:00:00
2017-02-15 00:00:00,10.27786,8.80126,41.3449,6.0,203.5,3.4,5.6,15/02/2017 00:00:00
2017-02-16 01:00:00,18.8261,2.17945,24.06945,4.4,217.7,3.1,5.3,16/02/2017 01:00:00
2017-02-16 02:00:00,22.01922,1.50882,24.90521,7.5,217.5,3.2,5.1,16/02/2017 02:00:00
2017-02-16 03:00:00,22.80087,2.01158,21.56726,2.5,220.3,3.2,5.1,16/02/2017 03:00:00
2017-02-16 04:00:00,23.34969,1.91741,19.59261,7.2,227.8,3.1,4.5,16/02/2017 04:00:00
2017-02-16 05:00:00,25.2955,1.50861,17.71597,3.2,214.2,3.1,3.6,16/02/2017 05:00:00
2017-02-16 06:00:00,24.19786,4.90314,28.92943,3.8,216.3,3.2,3.3,16/02/2017 06:00:00
2017-02-16 07:00:00,18.31055,11.09567,44.5187,3.0,214.1,3.1,2.9,16/02/2017 07:00:00
2017-02-16 08:00:00,5.3385,38.06417,69.65899,3.1,213.9,3.3,2.9,16/02/2017 08:00:00
2017-02-16 09:00:00,5.18882,47.27361,70.84952,5.8,231.8,4.2,4.5,16/02/2017 09:00:00
2017-02-16 10:00:00,6.28646,55.28876,69.48878,5.0,240.6,4.8,6.4,16/02/2017 10:00:00
2017-02-16 11:00:00,9.52947,42.08702,63.77948,4.5,245.3,4.8,8.1,16/02/2017 11:00:00
2017-02-16 12:00:00,15.66625,23.54248,52.05968,6.4,252.1,5.6,9.5,16/02/2017 12:00:00
2017-02-16 13:00:00,20.55571,12.41531,43.74748,6.9,259.0,5.6,10.1,16/02/2017 13:00:00
2017-02-16 14:00:00,21.35399,9.14707,47.36258,9.2,259.0,5.4,10.2,16/02/2017 14:00:00
2017-02-16 15:00:00,30.68389,7.8265,34.79889,6.4,266.5,3.9,9.4,16/02/2017 15:00:00
2017-02-16 16:00:00,29.08733,7.32321,40.24043,5.4,257.4,3.1,8.5,16/02/2017 16:00:00
2017-02-16 17:00:00,23.44948,6.56922,51.89234,3.2,270.6,3.5,8.1,16/02/2017 17:00:00
2017-02-16 18:00:00,24.24776,5.62626,49.82397,5.7,279.6,4.0,7.7,16/02/2017 18:00:00
2017-02-16 19:00:00,21.45378,5.65775,49.96837,4.3,273.1,4.3,7.4,16/02/2017 19:00:00
2017-02-16 20:00:00,26.89206,2.86037,37.55003,2.9,265.4,3.6,6.8,16/02/2017 20:00:00
2017-02-16 21:00:00,30.43443,2.29472,30.66598,3.2,245.7,3.2,7.0,16/02/2017 21:00:00
2017-02-16 22:00:00,23.34969,3.26917,40.63154,5.5,246.1,2.1,6.8,16/02/2017 22:00:00
2017-02-16 23:00:00,22.90066,2.70321,39.23542,2.2,200.5,2.0,6.6,16/02/2017 23:00:00
2017-02-16 00:00:00,19.35829,5.12329,42.69895,2.4,196.9,2.0,6.7,16/02/2017 00:00:00
2017-02-17 01:00:00,22.08575,1.46683,35.88296,2.8,257.1,2.6,7.4,17/02/2017 01:00:00
2017-02-17 02:00:00,18.22739,1.67637,39.99229,5.5,249.5,2.2,7.3,17/02/2017 02:00:00
2017-02-17 03:00:00,21.60345,2.01158,29.51131,0.7,238.5,1.9,7.2,17/02/2017 03:00:00
2017-02-17 04:00:00,21.25421,2.16874,28.74057,1.1,221.1,1.7,7.1,17/02/2017 04:00:00
2017-02-17 05:00:00,18.90926,2.60904,32.59091,1.1,224.9,1.6,7.0,17/02/2017 05:00:00
2017-02-17 06:00:00,13.12173,6.6637,41.29948,2.8,229.4,1.8,6.9,17/02/2017 06:00:00
2017-02-17 07:00:00,3.9914,22.19103,58.56123,3.5,202.6,2.0,6.9,17/02/2017 07:00:00
2017-02-17 08:00:00,1.59656,65.6613,67.59588,5.4,207.6,2.2,6.9,17/02/2017 08:00:00
2017-02-17 09:00:00,0.94796,81.18863,74.88968,7.6,202.4,2.1,6.6,17/02/2017 09:00:00
2017-02-17 10:00:00,1.54667,78.26558,74.36422,6.4,210.1,1.8,6.6,17/02/2017 10:00:00
2017-02-17 11:00:00,4.04129,64.71834,71.88131,12.1,200.8,1.7,6.5,17/02/2017 11:00:00
2017-02-17 12:00:00,8.03269,38.44147,62.8218,10.1,173.8,2.1,7.0,17/02/2017 12:00:00
2017-02-17 13:00:00,10.57721,33.75755,60.85527,14.0,159.3,1.9,7.5,17/02/2017 13:00:00
2017-02-17 14:00:00,12.6727,32.09209,57.87177,12.0,189.2,2.4,9.1,17/02/2017 14:00:00
2017-02-17 15:00:00,13.3213,29.73501,58.40536,10.9,199.0,2.5,8.3,17/02/2017 15:00:00
2017-02-17 16:00:00,10.77678,27.47147,60.43118,10.9,183.3,2.0,7.4,17/02/2017 16:00:00
2017-02-17 17:00:00,7.9828,33.72637,67.73979,9.5,151.7,1.7,5.7,17/02/2017 17:00:00
2017-02-17 18:00:00,5.63785,43.81578,69.55476,9.2,180.4,1.4,4.7,17/02/2017 18:00:00
2017-02-17 19:00:00,5.58796,28.28876,67.7484,14.0,169.6,1.7,4.8,17/02/2017 19:00:00
2017-02-17 20:00:00,5.9871,24.35946,64.3365,13.4,163.5,1.2,4.5,17/02/2017 20:00:00
2017-02-17 21:00:00,8.78108,13.45307,55.8297,20.3,158.0,2.1,5.0,17/02/2017 21:00:00
2017-02-17 22:00:00,8.23226,13.07576,54.67503,18.8,183.2,2.4,5.6,17/02/2017 22:00:00
2017-02-17 23:00:00,9.67915,11.84997,49.66954,19.8,180.2,3.0,6.0,17/02/2017 23:00:00
2017-02-17 00:00:00,9.57936,9.20975,48.9031,19.8,184.5,2.7,6.2,17/02/2017 00:00:00
2017-02-18 01:00:00,7.9828,8.43216,49.27429,20.2,175.7,2.5,7.3,18/02/2017 01:00:00
2017-02-18 02:00:00,11.77463,5.11809,44.84558,18.9,184.4,2.5,7.3,18/02/2017 02:00:00
2017-02-18 03:00:00,9.37979,9.78507,46.34848,20.9,186.6,2.8,7.3,18/02/2017 03:00:00
2017-02-18 04:00:00,12.27356,4.37335,39.94734,19.1,196.7,3.1,7.3,18/02/2017 04:00:00
2017-02-18 05:00:00,10.82667,3.61811,40.6717,16.8,194.5,2.7,7.3,18/02/2017 05:00:00
2017-02-18 06:00:00,13.22151,2.07644,31.37169,22.7,197.6,2.4,6.7,18/02/2017 06:00:00
2017-02-18 07:00:00,12.32345,2.42226,32.14291,21.2,189.8,2.3,5.7,18/02/2017 07:00:00
2017-02-18 08:00:00,7.88302,9.78507,39.64995,19.8,197.4,2.0,5.3,18/02/2017 08:00:00
2017-02-18 09:00:00,6.28646,19.82178,41.56197,22.7,194.8,3.1,6.1,18/02/2017 09:00:00
2017-02-18 10:00:00,4.98925,32.75316,47.85601,20.3,201.4,3.4,6.6,18/02/2017 10:00:00
2017-02-18 11:00:00,5.68775,41.37419,52.85528,18.1,193.7,3.8,7.3,18/02/2017 11:00:00
2017-02-18 12:00:00,7.03484,37.34697,51.27078,15.7,196.0,4.2,7.7,18/02/2017 12:00:00
2017-02-18 13:00:00,9.08044,33.91721,49.25213,14.0,195.6,4.2,7.3,18/02/2017 13:00:00
2017-02-18 14:00:00,9.92861,29.48087,49.11443,12.8,199.1,4.1,7.7,18/02/2017 14:00:00
2017-02-18 15:00:00,11.17592,27.18397,47.9612,13.2,194.2,4.0,7.5,18/02/2017 15:00:00
2017-02-18 16:00:00,11.52517,21.42643,43.92152,12.2,193.7,4.0,7.0,18/02/2017 16:00:00
2017-02-18 17:00:00,8.58151,31.46314,50.99108,15.2,204.0,4.5,6.6,18/02/2017 17:00:00
2017-02-18 18:00:00,4.14108,53.45616,60.64442,18.6,200.0,5.1,6.6,18/02/2017 18:00:00
2017-02-18 19:00:00,4.39054,28.53698,55.71878,20.1,209.2,4.5,7.0,18/02/2017 19:00:00
2017-02-18 20:00:00,17.61205,6.89071,46.11181,15.9,209.8,4.0,7.1,18/02/2017 20:00:00
2017-02-18 21:00:00,29.2869,5.85202,37.05325,11.8,214.8,3.7,7.6,18/02/2017 21:00:00
2017-02-18 22:00:00,18.16087,7.86579,47.17086,17.1,233.6,3.8,8.0,18/02/2017 22:00:00
2017-02-18 23:00:00,18.51012,6.16696,41.05277,15.6,241.2,3.5,8.1,18/02/2017 23:00:00
2017-02-18 00:00:00,23.69894,4.1532,32.76591,14.9,254.3,3.2,8.0,18/02/2017 00:00:00
2017-02-19 01:00:00,26.27672,1.63604,30.39217,8.8,248.1,4.2,8.4,19/02/2017 01:00:00
2017-02-19 02:00:00,28.53851,4.48862,34.11518,7.8,258.7,3.7,8.3,19/02/2017 02:00:00
2017-02-19 03:00:00,33.12862,1.3845,20.23951,5.6,258.1,3.5,7.1,19/02/2017 03:00:00
2017-02-19 04:00:00,35.62324,1.19554,16.48097,3.5,272.1,3.7,6.6,19/02/2017 04:00:00
2017-02-19 05:00:00,36.37163,0.97508,15.6629,6.6,276.2,3.6,7.0,19/02/2017 05:00:00
2017-02-19 06:00:00,37.07013,1.13286,14.36048,1.9,279.4,3.5,7.0,19/02/2017 06:00:00
2017-02-19 07:00:00,36.32174,0.75493,16.62584,1.3,272.3,2.8,7.0,19/02/2017 07:00:00
2017-02-19 08:00:00,34.92475,1.00657,18.7468,2.7,267.7,2.9,6.9,19/02/2017 08:00:00
2017-02-19 09:00:00,25.2955,1.91928,29.25121,2.0,255.4,3.0,7.0,19/02/2017 09:00:00
